gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,gameDate
0022200319,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,48,94,0.511,9,27,0.333,14,21,0.667,15,37,52,17,4,4,11,20,119,8.0,2022-11-30
0022200319,1610612759,San Antonio,Spurs,SAS,spurs,240:00,41,92,0.446,10,37,0.27,19,25,0.76,13,31,44,27,5,2,10,20,111,-8.0,2022-11-30
0022200321,1610612756,Phoenix,Suns,PHX,suns,240:00,49,93,0.527,15,33,0.455,19,21,0.905,10,36,46,22,3,5,13,28,132,19.0,2022-11-30
0022200321,1610612741,Chicago,Bulls,CHI,bulls,240:00,41,82,0.5,4,25,0.16,27,33,0.818,5,30,35,21,5,6,11,19,113,-19.0,2022-11-30
0022200323,1610612758,Sacramento,Kings,SAC,kings,240:00,48,95,0.505,16,43,0.372,25,29,0.862,11,47,58,28,8,5,18,25,137,23.0,2022-11-30
0022200323,1610612754,Indiana,Pacers,IND,pacers,240:00,40,100,0.4,12,37,0.324,22,30,0.733,12,35,47,28,8,5,15,21,114,-23.0,2022-11-30
0022200312,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,45,74,0.608,15,29,0.517,8,10,0.8,6,34,40,28,10,3,18,13,113,28.0,2022-11-30
0022200312,1610612755,Philadelphia,76ers,PHI,sixers,240:00,32,77,0.416,6,26,0.231,15,18,0.833,7,23,30,19,7,1,16,11,85,-28.0,2022-11-30
0022200320,1610612743,Denver,Nuggets,DEN,nuggets,240:00,44,83,0.53,17,32,0.531,15,20,0.75,8,34,42,30,6,8,11,21,120,20.0,2022-11-30
0022200320,1610612745,Houston,Rockets,HOU,rockets,240:00,37,88,0.42,12,41,0.293,14,18,0.778,10,29,39,18,5,6,14,20,100,-20.0,2022-11-30
0022200325,1610612765,Detroit,Pistons,DET,pistons,265:00,51,94,0.543,15,35,0.429,14,24,0.583,13,39,52,29,9,0,13,26,131,6.0,2022-12-01
0022200325,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,46,86,0.535,19,46,0.413,14,29,0.483,4,26,30,25,8,7,13,24,125,-6.0,2022-12-01
0022200335,1610612762,Utah,Jazz,UTA,jazz,240:00,46,83,0.554,15,34,0.441,32,37,0.865,8,39,47,29,7,2,24,28,139,20.0,2022-12-02
0022200335,1610612754,Indiana,Pacers,IND,pacers,240:00,40,92,0.435,12,34,0.353,27,33,0.818,9,26,35,25,12,5,18,35,119,-20.0,2022-12-02
0022200333,1610612759,San Antonio,Spurs,SAS,spurs,240:00,38,98,0.388,11,39,0.282,12,16,0.75,10,39,49,26,4,4,12,23,99,-18.0,2022-12-02
0022200333,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,40,92,0.435,12,42,0.286,25,26,0.962,10,43,53,25,9,5,9,18,117,18.0,2022-12-02
0022200334,1610612756,Phoenix,Suns,PHX,suns,240:00,45,85,0.529,17,37,0.459,14,19,0.737,9,28,37,30,9,5,17,28,121,-1.0,2022-12-02
0022200334,1610612745,Houston,Rockets,HOU,rockets,240:00,40,81,0.494,8,24,0.333,34,43,0.791,13,28,41,19,12,2,16,22,122,1.0,2022-12-02
0022200326,1610612766,Charlotte,Hornets,CHA,hornets,240:00,40,95,0.421,12,29,0.414,25,31,0.806,19,26,45,25,6,3,4,24,117,1.0,2022-12-02
0022200326,1610612764,Washington,Wizards,WAS,wizards,240:00,39,86,0.453,12,33,0.364,26,35,0.743,18,38,56,23,3,9,14,23,116,-1.0,2022-12-02
0022200330,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,41,84,0.488,16,42,0.381,9,9,1.0,5,28,33,22,7,5,12,14,107,11.0,2022-12-02
0022200330,1610612753,Orlando,Magic,ORL,magic,240:00,40,81,0.494,8,23,0.348,8,12,0.667,11,29,40,19,6,4,17,13,96,-11.0,2022-12-02
0022200331,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,50,94,0.532,17,43,0.395,12,15,0.8,10,32,42,29,2,5,9,18,129,-4.0,2022-12-02
0022200331,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,52,96,0.542,11,26,0.423,18,24,0.75,12,32,44,32,6,4,4,16,133,4.0,2022-12-02
0022200327,1610612737,Atlanta,Hawks,ATL,hawks,240:00,49,88,0.557,10,28,0.357,9,14,0.643,12,31,43,24,7,3,12,14,117,8.0,2022-12-02
0022200327,1610612743,Denver,Nuggets,DEN,nuggets,240:00,45,85,0.529,12,32,0.375,7,13,0.538,9,24,33,31,8,0,15,12,109,-8.0,2022-12-02
0022200328,1610612738,Boston,Celtics,BOS,celtics,265:00,40,87,0.46,15,45,0.333,21,28,0.75,7,41,48,26,6,2,20,18,116,-4.0,2022-12-02
0022200328,1610612748,Miami,Heat,MIA,heat,265:00,48,101,0.475,11,35,0.314,13,18,0.722,12,38,50,19,11,3,16,24,120,4.0,2022-12-02
0022200332,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,42,97,0.433,11,30,0.367,22,28,0.786,19,38,57,22,8,11,12,18,117,8.0,2022-12-02
0022200332,1610612755,Philadelphia,76ers,PHI,sixers,240:00,40,91,0.44,14,33,0.424,15,17,0.882,10,32,42,23,7,5,13,21,109,-8.0,2022-12-02
0022200336,1610612744,Golden State,Warriors,GSW,warriors,240:00,42,87,0.483,20,50,0.4,15,23,0.652,7,43,50,32,2,5,19,19,119,8.0,2022-12-02
0022200336,1610612741,Chicago,Bulls,CHI,bulls,240:00,43,93,0.462,9,27,0.333,16,24,0.667,6,38,44,28,7,1,12,28,111,-8.0,2022-12-02
0022200329,1610612751,Brooklyn,Nets,BKN,nets,240:00,44,82,0.537,11,32,0.344,15,22,0.682,7,34,41,27,7,5,18,27,114,9.0,2022-12-02
0022200329,1610612761,Toronto,Raptors,TOR,raptors,240:00,38,87,0.437,7,24,0.292,22,30,0.733,11,32,43,16,7,2,13,19,105,-9.0,2022-12-02
0022200342,1610612744,Golden State,Warriors,GSW,warriors,240:00,45,85,0.529,25,52,0.481,5,10,0.5,6,29,35,34,8,5,13,24,120,19.0,2022-12-03
0022200342,1610612745,Houston,Rockets,HOU,rockets,240:00,40,91,0.44,3,28,0.107,18,20,0.9,14,31,45,17,6,4,15,14,101,-19.0,2022-12-03
