gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,gameDate
0022200787,1610612764,Washington,Wizards,WAS,wizards,240:00,121.2,124.7,131.7,130.5,-10.5,-5.8,0.643,2.45,20.5,0.279,0.717,0.506,11.497,11.8,0.571,0.619,1.0,0.199,94.9,94.0,78.33,93.0,0.488,2023-02-03
0022200787,1610612757,Portland,Trail Blazers,POR,blazers,240:00,131.7,130.5,121.2,124.7,10.5,5.8,0.581,3.57,19.2,0.283,0.721,0.494,7.437,7.4,0.585,0.632,1.0,0.198,94.9,94.0,78.33,95.0,0.512,2023-02-03
0022200785,1610612765,Detroit,Pistons,DET,pistons,240:00,110.2,110.3,102.6,106.7,7.6,3.6,0.614,1.17,18.5,0.326,0.778,0.57,21.471,21.5,0.593,0.614,1.0,0.198,108.16,106.0,88.33,107.0,0.529,2023-02-03
0022200785,1610612766,Charlotte,Hornets,CHA,hornets,240:00,102.6,106.7,110.2,110.3,-7.6,-3.6,0.55,1.57,15.8,0.222,0.674,0.43,12.821,13.3,0.494,0.543,1.0,0.198,108.16,106.0,88.33,105.0,0.471,2023-02-03
0022200790,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,111.8,114.3,120.1,121.0,-8.3,-6.7,0.525,1.05,15.0,0.327,0.681,0.5,18.636,19.0,0.552,0.604,1.0,0.199,106.52,105.0,87.5,105.0,0.46,2023-02-03
0022200790,1610612753,Orlando,Magic,ORL,magic,240:00,120.1,121.0,111.8,114.3,8.3,6.7,0.511,1.35,16.2,0.319,0.673,0.5,16.08,16.2,0.6,0.624,1.0,0.195,106.52,105.0,87.5,105.0,0.54,2023-02-03
0022200788,1610612738,Boston,Celtics,BOS,celtics,240:00,93.4,95.9,105.8,107.1,-12.4,-11.2,0.621,1.2,14.8,0.12,0.764,0.457,14.905,15.3,0.453,0.53,1.0,0.197,100.4,98.5,82.08,98.0,0.412,2023-02-03
0022200788,1610612756,Phoenix,Suns,PHX,suns,240:00,105.8,107.1,93.4,95.9,12.4,11.2,0.683,3.11,20.3,0.236,0.88,0.543,8.986,9.1,0.495,0.524,1.0,0.196,100.4,98.5,82.08,99.0,0.588,2023-02-03
0022200786,1610612754,Indiana,Pacers,IND,pacers,240:00,102.7,101.9,100.2,100.0,2.5,1.9,0.7,1.56,19.8,0.24,0.769,0.51,17.281,17.1,0.545,0.562,1.0,0.198,103.98,104.5,87.08,105.0,0.528,2023-02-03
0022200786,1610612758,Sacramento,Kings,SAC,kings,240:00,100.2,100.0,102.7,101.9,-2.5,-1.9,0.649,1.2,17.3,0.231,0.76,0.49,19.268,19.2,0.506,0.549,1.0,0.199,103.98,104.5,87.08,104.0,0.472,2023-02-03
0022200792,1610612762,Utah,Jazz,UTA,jazz,240:00,107.0,109.1,114.9,115.0,-7.8,-5.9,0.488,1.33,14.9,0.278,0.727,0.505,14.863,15.2,0.522,0.546,1.0,0.198,100.52,99.5,82.92,99.0,0.425,2023-02-03
0022200792,1610612737,Atlanta,Hawks,ATL,hawks,240:00,114.9,115.0,107.0,109.1,7.8,5.9,0.636,3.11,19.7,0.273,0.722,0.495,8.989,9.0,0.516,0.547,1.0,0.198,100.52,99.5,82.92,100.0,0.575,2023-02-03
0022200798,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,123.8,126.0,120.6,121.2,3.3,4.8,0.538,2.55,18.9,0.354,0.686,0.525,10.397,10.6,0.565,0.602,1.0,0.197,105.16,104.0,86.67,104.0,0.521,2023-02-04
0022200798,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,120.6,121.2,123.8,126.0,-3.3,-4.8,0.667,3.33,20.3,0.314,0.646,0.475,8.611,8.7,0.537,0.581,1.0,0.201,105.16,104.0,86.67,104.0,0.479,2023-02-04
0022200799,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,142.8,148.5,112.2,117.5,30.7,31.1,0.696,4.33,25.1,0.366,0.688,0.539,8.402,8.7,0.686,0.714,1.0,0.198,107.5,103.0,85.83,103.0,0.624,2023-02-04
0022200799,1610612745,Houston,Rockets,HOU,rockets,240:00,112.2,117.5,142.8,148.5,-30.7,-31.1,0.644,1.81,19.9,0.313,0.634,0.461,14.831,15.5,0.562,0.6,1.0,0.197,107.5,103.0,85.83,103.0,0.376,2023-02-04
0022200801,1610612743,Denver,Nuggets,DEN,nuggets,240:00,122.1,124.3,103.4,103.8,18.8,20.4,0.667,2.46,21.5,0.306,0.755,0.531,12.405,12.6,0.584,0.617,1.0,0.199,104.64,103.5,86.25,103.0,0.589,2023-02-04
0022200801,1610612737,Atlanta,Hawks,ATL,hawks,240:00,103.4,103.8,122.1,124.3,-18.8,-20.4,0.591,1.63,18.5,0.245,0.694,0.469,15.314,15.4,0.516,0.548,1.0,0.197,104.64,103.5,86.25,104.0,0.411,2023-02-04
0022200797,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,120.2,119.4,110.3,112.7,9.9,6.7,0.5,1.92,17.0,0.261,0.719,0.515,11.728,11.7,0.602,0.613,1.0,0.199,103.28,102.5,85.42,103.0,0.559,2023-02-04
0022200797,1610612748,Miami,Heat,MIA,heat,240:00,110.3,112.7,120.2,119.4,-9.9,-6.7,0.511,3.29,16.4,0.281,0.739,0.485,6.715,6.9,0.485,0.522,1.0,0.2,103.28,102.5,85.42,102.0,0.441,2023-02-04
0022200793,1610612751,Brooklyn,Nets,BKN,nets,240:00,121.0,121.4,112.8,117.1,8.2,4.2,0.488,1.4,15.6,0.244,0.689,0.467,14.518,14.6,0.581,0.636,1.0,0.198,106.18,104.0,86.67,103.0,0.489,2023-02-04
0022200793,1610612764,Washington,Wizards,WAS,wizards,240:00,112.8,117.1,121.0,121.4,-8.2,-4.2,0.564,1.38,16.1,0.311,0.756,0.533,14.674,15.2,0.562,0.621,1.0,0.198,106.18,104.0,86.67,105.0,0.511,2023-02-04
0022200795,1610612752,New York,Knicks,NYK,knicks,265:00,121.4,118.5,120.3,125.2,1.1,-6.7,0.667,3.0,20.6,0.24,0.731,0.49,9.484,9.3,0.574,0.607,1.0,0.201,98.19,97.36,81.13,108.0,0.474,2023-02-04
0022200795,1610612746,LA,Clippers,LAC,clippers,265:00,120.3,125.2,121.4,118.5,-1.1,6.7,0.545,1.85,16.6,0.269,0.76,0.51,11.67,12.1,0.565,0.624,1.0,0.199,98.19,97.36,81.13,107.0,0.526,2023-02-04
0022200796,1610612741,Chicago,Bulls,CHI,bulls,240:00,133.0,130.3,123.2,123.5,9.8,6.8,0.667,2.67,23.7,0.206,0.841,0.564,12.371,12.1,0.675,0.709,1.0,0.202,97.62,98.5,82.08,99.0,0.573,2023-02-04
0022200796,1610612757,Portland,Trail Blazers,POR,blazers,240:00,123.2,123.5,133.0,130.3,-9.8,-6.8,0.5,2.44,17.3,0.159,0.794,0.436,9.161,9.2,0.586,0.629,1.0,0.198,97.62,98.5,82.08,98.0,0.427,2023-02-04
0022200800,1610612744,Golden State,Warriors,GSW,warriors,240:00,119.8,120.2,112.0,111.9,7.8,8.3,0.733,2.36,24.0,0.15,0.735,0.472,14.09,14.1,0.634,0.658,1.0,0.201,100.12,100.0,83.33,99.0,0.553,2023-02-04
0022200800,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,112.0,111.9,119.8,120.2,-7.8,-8.3,0.564,1.57,16.6,0.265,0.85,0.528,13.878,13.9,0.541,0.583,1.0,0.198,100.12,100.0,83.33,101.0,0.447,2023-02-04
0022200794,1610612765,Detroit,Pistons,DET,pistons,240:00,102.4,105.3,121.3,120.8,-18.9,-15.6,0.657,1.44,17.7,0.231,0.649,0.404,16.38,16.8,0.531,0.551,1.0,0.199,96.66,95.5,79.58,95.0,0.337,2023-02-04
0022200794,1610612756,Phoenix,Suns,PHX,suns,240:00,121.3,120.8,102.4,105.3,18.9,15.6,0.81,2.0,24.3,0.351,0.769,0.596,17.775,17.7,0.633,0.654,1.0,0.199,96.66,95.5,79.58,96.0,0.663,2023-02-04
0022200802,1610612766,Charlotte,Hornets,CHA,hornets,240:00,112.9,115.3,121.2,120.2,-8.3,-4.9,0.622,1.87,20.6,0.209,0.608,0.426,14.982,15.3,0.614,0.607,1.0,0.196,99.16,98.5,82.08,98.0,0.469,2023-02-05
0022200802,1610612753,Orlando,Magic,ORL,magic,240:00,121.2,120.2,112.9,115.3,8.3,4.9,0.595,2.08,17.7,0.392,0.791,0.574,12.22,12.1,0.505,0.571,1.0,0.2,99.16,98.5,82.08,99.0,0.531,2023-02-05
0022200804,1610612752,New York,Knicks,NYK,knicks,240:00,114.7,113.7,103.4,100.0,11.3,13.7,0.618,1.75,16.3,0.288,0.792,0.53,12.744,12.6,0.506,0.562,1.0,0.196,94.0,96.0,80.0,95.0,0.498,2023-02-05
0022200804,1610612755,Philadelphia,76ers,PHI,sixers,240:00,103.4,100.0,114.7,113.7,-11.3,-13.7,0.767,1.92,18.4,0.208,0.712,0.47,12.788,12.4,0.453,0.54,1.0,0.198,94.0,96.0,80.0,97.0,0.502,2023-02-05
0022200806,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,120.5,124.3,94.6,94.2,26.0,30.0,0.688,3.0,22.9,0.186,0.825,0.494,10.358,10.7,0.609,0.639,1.0,0.198,104.92,103.5,86.25,103.0,0.625,2023-02-05
0022200806,1610612743,Denver,Nuggets,DEN,nuggets,240:00,94.6,94.2,120.5,124.3,-26.0,-30.0,0.559,0.86,15.1,0.175,0.814,0.506,21.227,21.2,0.521,0.579,1.0,0.201,104.92,103.5,86.25,104.0,0.375,2023-02-05
0022200803,1610612754,Indiana,Pacers,IND,pacers,240:00,100.3,105.1,122.0,124.5,-21.6,-19.4,0.7,2.15,19.6,0.286,0.721,0.475,12.661,13.3,0.478,0.506,1.0,0.195,101.36,98.0,81.67,98.0,0.383,2023-02-05
0022200803,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,122.0,124.5,100.3,105.1,21.6,19.4,0.717,2.54,23.4,0.279,0.714,0.525,12.995,13.3,0.608,0.642,1.0,0.196,101.36,98.0,81.67,98.0,0.617,2023-02-05
0022200805,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,102.9,105.1,99.7,107.1,3.1,-2.0,0.658,1.25,18.8,0.214,0.644,0.465,19.976,20.4,0.551,0.584,1.0,0.196,103.2,98.5,82.08,98.0,0.528,2023-02-05
0022200805,1610612761,Toronto,Raptors,TOR,raptors,240:00,99.7,107.1,102.9,105.1,-3.1,2.0,0.545,2.18,17.0,0.356,0.786,0.535,10.35,11.1,0.49,0.499,1.0,0.2,103.2,98.5,82.08,99.0,0.472,2023-02-05
0022200807,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,137.4,140.2,106.3,108.3,31.2,31.9,0.542,2.36,19.0,0.357,0.74,0.565,11.116,11.3,0.647,0.68,1.0,0.195,98.42,96.5,80.42,97.0,0.635,2023-02-05
0022200807,1610612758,Sacramento,Kings,SAC,kings,240:00,106.3,108.3,137.4,140.2,-31.2,-31.9,0.657,1.53,17.4,0.26,0.643,0.435,15.325,15.6,0.494,0.554,1.0,0.198,98.42,96.5,80.42,96.0,0.365,2023-02-05
0022200810,1610612751,Brooklyn,Nets,BKN,nets,240:00,114.1,114.9,120.2,121.6,-6.1,-6.7,0.512,1.31,16.1,0.174,0.725,0.464,15.736,15.8,0.583,0.619,1.0,0.197,102.44,101.5,84.58,101.0,0.444,2023-02-06
0022200810,1610612746,LA,Clippers,LAC,clippers,240:00,120.2,121.6,114.1,114.9,6.1,6.7,0.455,2.22,14.9,0.275,0.826,0.536,8.721,8.8,0.543,0.589,1.0,0.194,102.44,101.5,84.58,102.0,0.556,2023-02-06
0022200815,1610612757,Portland,Trail Blazers,POR,blazers,240:00,96.6,102.9,120.7,121.0,-24.0,-18.1,0.622,2.56,16.9,0.14,0.767,0.41,8.053,8.6,0.456,0.52,1.0,0.195,108.5,105.0,87.5,105.0,0.386,2023-02-06
0022200815,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,120.7,121.0,96.6,102.9,24.0,18.1,0.574,1.69,19.4,0.233,0.86,0.59,15.203,15.2,0.632,0.66,1.0,0.198,108.5,105.0,87.5,105.0,0.614,2023-02-06
0022200808,1610612765,Detroit,Pistons,DET,pistons,240:00,102.9,104.2,117.8,115.6,-14.9,-11.4,0.595,2.44,17.3,0.189,0.766,0.46,9.352,9.5,0.477,0.514,1.0,0.198,95.24,95.5,79.58,95.0,0.453,2023-02-06
0022200808,1610612738,Boston,Celtics,BOS,celtics,240:00,117.8,115.6,102.9,104.2,14.9,11.4,0.641,2.08,19.3,0.234,0.811,0.54,12.733,12.5,0.566,0.602,1.0,0.198,95.24,95.5,79.58,96.0,0.547,2023-02-06
